column_name;total_non_null;years_with_data;n_years
OPR5D921_DISP;96;[2021];1
OPR5GI21_DEC;96;[2021];1
OPR5GI21_DISP;96;[2021];1
OPR5PACT21_DEC;96;[2021];1
OPR5PACT21_DISP;96;[2021];1
OPR5PAUT21;96;[2021];1
OPR5PBEN21_DEC;96;[2021];1
OPR5PBEN21_DISP;96;[2021];1
OPR5PCHO21_DEC;96;[2021];1
OPR5PCHO21_DISP;96;[2021];1
OPR5PIMPOT21;96;[2021];1
OPR5PPAT21;96;[2021];1
OPR5PPEN21_DEC;96;[2021];1
OPR5PPEN21_DISP;96;[2021];1
OPR5PPFAM21;96;[2021];1
OPR5PPLOGT21;96;[2021];1
OPR5PPMINI21;96;[2021];1
OPR5PPSOC21;96;[2021];1
OPR5PTSA21_DEC;96;[2021];1
OPR5PTSA21_DISP;96;[2021];1
OPR5Q121_DEC;96;[2021];1
OPR5Q121_DISP;96;[2021];1
OPR5Q221_DEC;96;[2021];1
OPR5Q221_DISP;96;[2021];1
OPR5Q321_DEC;96;[2021];1
OPR5Q321_DISP;96;[2021];1
OPR5S80S2021_DEC;96;[2021];1
OPR5S80S2021_DISP;96;[2021];1
OPR5TP4021_PAU_DEC;96;[2021];1
OPR5TP4021_PAU_DISP;96;[2021];1
OPR5TP5021_PAU_DEC;96;[2021];1
OPR5TP5021_PAU_DISP;96;[2021];1
OPR5TP6021_PAU_DEC;96;[2021];1
OPR5TP6021_PAU_DISP;96;[2021];1
OPR5TP60IP21_PAU_DEC;96;[2021];1
OPR5TP60IP21_PAU_DISP;96;[2021];1
OPR5TP60Q221_PAU_DEC;96;[2021];1
OPR5TP60Q221_PAU_DISP;96;[2021];1
OPR6D121;96;[2021];1
OPR6D221;96;[2021];1
OPR6D321;96;[2021];1
OPR6D421;96;[2021];1
OPR6D621;96;[2021];1
OPR6D721;96;[2021];1
OPR6D821;96;[2021];1
OPR6D921;96;[2021];1
OPR6GI21;96;[2021];1
OPR6PACT21;96;[2021];1
OPR6PBEN21;96;[2021];1
OPR6PCHO21;96;[2021];1
OPR6PIMPOT21;96;[2021];1
OPR6PPAT21;96;[2021];1
OPR6PPEN21;96;[2021];1
OPR6PPFAM21;96;[2021];1
OPR6PPLOGT21;96;[2021];1
OPR6PPMINI21;96;[2021];1
OPR6PPSOC21;96;[2021];1
OPR6PTSA21;96;[2021];1
OPR6Q121;96;[2021];1
OPR6Q221;96;[2021];1
OPR6Q321;96;[2021];1
OPR6S80S2021;96;[2021];1
OPR6TP4021;96;[2021];1
OPR6TP5021;96;[2021];1
OPR6TP6021;96;[2021];1
OPR6TP60IP21;96;[2021];1
OPR6TP60Q221;96;[2021];1
PACT21_DEC;96;[2021];1
PACT21_DISP;96;[2021];1
PAUT21;96;[2021];1
PBEN21_DEC;96;[2021];1
PBEN21_DISP;96;[2021];1
PCHO21_DEC;96;[2021];1
PCHO21_DISP;96;[2021];1
PIMPOT21;96;[2021];1
PMIMP21;96;[2021];1
PPAT21;96;[2021];1
PPEN21_DEC;96;[2021];1
PPEN21_DISP;96;[2021];1
PPFAM21;96;[2021];1
PPLOGT21;96;[2021];1
PPMINI21;96;[2021];1
PPSOC21;96;[2021];1
PTSA21_DEC;96;[2021];1
PTSA21_DISP;96;[2021];1
Q121_DEC;96;[2021];1
Q121_DISP;96;[2021];1
Q221_DEC;96;[2021];1
Q221_DISP;96;[2021];1
Q321_DEC;96;[2021];1
Q321_DISP;96;[2021];1
S80S2021_DEC;96;[2021];1
S80S2021_DISP;96;[2021];1
TLD2D121_DEC;96;[2021];1
TLD2D121_DISP;96;[2021];1
TLD2D221_DEC;96;[2021];1
TLD2D221_DISP;96;[2021];1
TLD2D321_DEC;96;[2021];1
TLD2D321_DISP;96;[2021];1
TLD2D421_DEC;96;[2021];1
TLD2D421_DISP;96;[2021];1
TLD2D621_DEC;96;[2021];1
TLD2D621_DISP;96;[2021];1
TLD2D721_DEC;96;[2021];1
TLD2D721_DISP;96;[2021];1
TLD2D821_DEC;96;[2021];1
TLD2D821_DISP;96;[2021];1
TLD2D921_DEC;96;[2021];1
TLD2D921_DISP;96;[2021];1
TLD2GI21_DEC;96;[2021];1
TLD2GI21_DISP;96;[2021];1
TLD2PACT21_DEC;96;[2021];1
TLD2PACT21_DISP;96;[2021];1
TLD2PAUT21;96;[2021];1
TLD2PBEN21_DEC;96;[2021];1
TLD2PBEN21_DISP;96;[2021];1
TLD2PCHO21_DEC;96;[2021];1
TLD2PCHO21_DISP;96;[2021];1
TLD2PIMPOT21;96;[2021];1
TLD2PPAT21;96;[2021];1
TLD2PPEN21_DEC;96;[2021];1
TLD2PPEN21_DISP;96;[2021];1
TLD2PPFAM21;96;[2021];1
TLD2PPLOGT21;96;[2021];1
TLD2PPMINI21;96;[2021];1
TLD2PPSOC21;96;[2021];1
TLD2PTSA21_DEC;96;[2021];1
TLD2PTSA21_DISP;96;[2021];1
TLD2Q121_DEC;96;[2021];1
TLD2Q121_DISP;96;[2021];1
TLD2Q221_DEC;96;[2021];1
TLD2Q221_DISP;96;[2021];1
TLD2Q321_DEC;96;[2021];1
TLD2Q321_DISP;96;[2021];1
TLD2S80S2021_DEC;96;[2021];1
TLD2S80S2021_DISP;96;[2021];1
TLD2TP4021_PAU_DEC;96;[2021];1
TLD2TP4021_PAU_DISP;96;[2021];1
TLD2TP5021_PAU_DEC;96;[2021];1
TLD2TP5021_PAU_DISP;96;[2021];1
TLD2TP6021_PAU_DEC;96;[2021];1
TLD2TP6021_PAU_DISP;96;[2021];1
TLD2TP60IP21_PAU_DEC;96;[2021];1
TLD2TP60IP21_PAU_DISP;96;[2021];1
TLD2TP60Q221_PAU_DEC;96;[2021];1
TLD2TP60Q221_PAU_DISP;96;[2021];1
TLD3D121_DEC;96;[2021];1
TLD3D121_DISP;96;[2021];1
TLD3D221_DEC;96;[2021];1
TLD3D221_DISP;96;[2021];1
TLD3D321_DEC;96;[2021];1
TLD3D321_DISP;96;[2021];1
TLD3D421_DEC;96;[2021];1
TLD3D421_DISP;96;[2021];1
TLD3D621_DEC;96;[2021];1
TLD3D621_DISP;96;[2021];1
TLD3D721_DEC;96;[2021];1
TLD3D721_DISP;96;[2021];1
TLD3D821_DEC;96;[2021];1
TLD3D821_DISP;96;[2021];1
TLD3D921_DEC;96;[2021];1
TLD3D921_DISP;96;[2021];1
TLD3GI21_DEC;96;[2021];1
TLD3GI21_DISP;96;[2021];1
TLD3PACT21_DEC;96;[2021];1
TLD3PACT21_DISP;96;[2021];1
TLD3PAUT21;96;[2021];1
TLD3PBEN21_DEC;96;[2021];1
TLD3PBEN21_DISP;96;[2021];1
TLD3PCHO21_DEC;96;[2021];1
TLD3PCHO21_DISP;96;[2021];1
TLD3PIMPOT21;96;[2021];1
TLD3PPAT21;96;[2021];1
TLD3PPEN21_DEC;96;[2021];1
TLD3PPEN21_DISP;96;[2021];1
TLD3PPFAM21;96;[2021];1
TLD3PPLOGT21;96;[2021];1
TLD3PPMINI21;96;[2021];1
TLD3PPSOC21;96;[2021];1
TLD3PTSA21_DEC;96;[2021];1
TLD3PTSA21_DISP;96;[2021];1
TLD3Q121_DEC;96;[2021];1
TLD3Q121_DISP;96;[2021];1
TLD3Q221_DEC;96;[2021];1
TLD3Q221_DISP;96;[2021];1
TLD3Q321_DEC;96;[2021];1
TLD3Q321_DISP;96;[2021];1
TLD3S80S2021_DEC;96;[2021];1
TLD3S80S2021_DISP;96;[2021];1
TLD3TP4021_PAU_DEC;96;[2021];1
TLD3TP4021_PAU_DISP;96;[2021];1
TLD3TP5021_PAU_DEC;96;[2021];1
TLD3TP5021_PAU_DISP;96;[2021];1
TLD3TP6021_PAU_DEC;96;[2021];1
TLD3TP6021_PAU_DISP;96;[2021];1
TLD3TP60IP21_PAU_DEC;96;[2021];1
TLD3TP60IP21_PAU_DISP;96;[2021];1
TLD3TP60Q221_PAU_DEC;96;[2021];1
TLD3TP60Q221_PAU_DISP;96;[2021];1
TME1D121_DEC;96;[2021];1
TME1D121_DISP;96;[2021];1
TME1D221_DEC;96;[2021];1
TME1D221_DISP;96;[2021];1
TME1D321_DEC;96;[2021];1
TME1D321_DISP;96;[2021];1
TME1D421_DEC;96;[2021];1
TME1D421_DISP;96;[2021];1
TME1D621_DEC;96;[2021];1
TME1D621_DISP;96;[2021];1
TME1D721_DEC;96;[2021];1
TME1D721_DISP;96;[2021];1
TME1D821_DEC;96;[2021];1
TME1D821_DISP;96;[2021];1
TME1D921_DEC;96;[2021];1
TME1D921_DISP;96;[2021];1
TME1GI21_DEC;96;[2021];1
TME1GI21_DISP;96;[2021];1
TME1PACT21_DEC;96;[2021];1
TME1PACT21_DISP;96;[2021];1
TME1PAUT21;96;[2021];1
TME1PBEN21_DEC;96;[2021];1
TME1PBEN21_DISP;96;[2021];1
TME1PCHO21_DEC;96;[2021];1
TME1PCHO21_DISP;96;[2021];1
TME1PIMPOT21;96;[2021];1
TME1PPAT21;96;[2021];1
TME1PPEN21_DEC;96;[2021];1
TME1PPEN21_DISP;96;[2021];1
TME1PPFAM21;96;[2021];1
TME1PPLOGT21;96;[2021];1
TME1PPMINI21;96;[2021];1
TME1PPSOC21;96;[2021];1
TME1PTSA21_DEC;96;[2021];1
TME1PTSA21_DISP;96;[2021];1
TME1Q121_DEC;96;[2021];1
TME1Q121_DISP;96;[2021];1
TME1Q221_DEC;96;[2021];1
TME1Q221_DISP;96;[2021];1
TME1Q321_DEC;96;[2021];1
TME1Q321_DISP;96;[2021];1
TME1S80S2021_DEC;96;[2021];1
TME1S80S2021_DISP;96;[2021];1
TME1TP4021_PAU_DEC;96;[2021];1
TME1TP4021_PAU_DISP;96;[2021];1
TME1TP5021_PAU_DEC;96;[2021];1
TME1TP5021_PAU_DISP;96;[2021];1
TME1TP6021_PAU_DEC;96;[2021];1
TME1TP6021_PAU_DISP;96;[2021];1
TME1TP60IP21_PAU_DEC;96;[2021];1
TME1TP60IP21_PAU_DISP;96;[2021];1
TME1TP60Q221_PAU_DEC;96;[2021];1
TME1TP60Q221_PAU_DISP;96;[2021];1
TME2D121_DEC;96;[2021];1
TME2D121_DISP;96;[2021];1
TME2D221_DEC;96;[2021];1
TME2D221_DISP;96;[2021];1
TME2D321_DEC;96;[2021];1
TME2D321_DISP;96;[2021];1
TME2D421_DEC;96;[2021];1
TME2D421_DISP;96;[2021];1
TME2D621_DEC;96;[2021];1
TME2D621_DISP;96;[2021];1
TME2D721_DEC;96;[2021];1
TME2D721_DISP;96;[2021];1
TME2D821_DEC;96;[2021];1
TME2D821_DISP;96;[2021];1
TME2D921_DEC;96;[2021];1
TME2D921_DISP;96;[2021];1
TME2GI21_DEC;96;[2021];1
TME2GI21_DISP;96;[2021];1
TME2PACT21_DEC;96;[2021];1
TME2PACT21_DISP;96;[2021];1
TME2PAUT21;96;[2021];1
TME2PBEN21_DEC;96;[2021];1
TME2PBEN21_DISP;96;[2021];1
TME2PCHO21_DEC;96;[2021];1
TME2PCHO21_DISP;96;[2021];1
TME2PIMPOT21;96;[2021];1
TME2PPAT21;96;[2021];1
TME2PPEN21_DEC;96;[2021];1
TME2PPEN21_DISP;96;[2021];1
TME2PPFAM21;96;[2021];1
TME2PPLOGT21;96;[2021];1
TME2PPMINI21;96;[2021];1
TME2PPSOC21;96;[2021];1
TME2PTSA21_DEC;96;[2021];1
TME2PTSA21_DISP;96;[2021];1
TME2Q121_DEC;96;[2021];1
TME2Q121_DISP;96;[2021];1
TME2Q221_DEC;96;[2021];1
TME2Q221_DISP;96;[2021];1
TME2Q321_DEC;96;[2021];1
TME2Q321_DISP;96;[2021];1
TME2S80S2021_DEC;96;[2021];1
TME2S80S2021_DISP;96;[2021];1
TME2TP4021_PAU_DEC;96;[2021];1
TME2TP4021_PAU_DISP;96;[2021];1
TME2TP5021_PAU_DEC;96;[2021];1
TME2TP5021_PAU_DISP;96;[2021];1
TME2TP6021_PAU_DEC;96;[2021];1
TME2TP6021_PAU_DISP;96;[2021];1
TME2TP60IP21_PAU_DEC;96;[2021];1
TME2TP60IP21_PAU_DISP;96;[2021];1
TME2TP60Q221_PAU_DEC;96;[2021];1
TME2TP60Q221_PAU_DISP;96;[2021];1
TME3D121_DEC;96;[2021];1
TME3D121_DISP;96;[2021];1
TME3D221_DEC;96;[2021];1
TME3D221_DISP;96;[2021];1
TME3D321_DEC;96;[2021];1
TME3D321_DISP;96;[2021];1
TME3D421_DEC;96;[2021];1
TME3D421_DISP;96;[2021];1
TME3D621_DEC;96;[2021];1
TME3D621_DISP;96;[2021];1
TME3D721_DEC;96;[2021];1
TME3D721_DISP;96;[2021];1
TME3D821_DEC;96;[2021];1
TME3D821_DISP;96;[2021];1
TME3D921_DEC;96;[2021];1
TME3D921_DISP;96;[2021];1
TME3GI21_DEC;96;[2021];1
TME3GI21_DISP;96;[2021];1
TME3PACT21_DEC;96;[2021];1
TME3PACT21_DISP;96;[2021];1
TME3PAUT21;96;[2021];1
TME3PBEN21_DEC;96;[2021];1
TME3PBEN21_DISP;96;[2021];1
TME3PCHO21_DEC;96;[2021];1
TME3PCHO21_DISP;96;[2021];1
TME3PIMPOT21;96;[2021];1
TME3PPAT21;96;[2021];1
TME3PPEN21_DEC;96;[2021];1
TME3PPEN21_DISP;96;[2021];1
TME3PPFAM21;96;[2021];1
TME3PPLOGT21;96;[2021];1
TME3PPMINI21;96;[2021];1
TME3PPSOC21;96;[2021];1
TME3PTSA21_DEC;96;[2021];1
TME3PTSA21_DISP;96;[2021];1
TME3Q121_DEC;96;[2021];1
TME3Q121_DISP;96;[2021];1
TME3Q221_DEC;96;[2021];1
TME3Q221_DISP;96;[2021];1
TME3Q321_DEC;96;[2021];1
TME3Q321_DISP;96;[2021];1
TME3S80S2021_DEC;96;[2021];1
TME3S80S2021_DISP;96;[2021];1
TME3TP4021_PAU_DEC;96;[2021];1
TME3TP4021_PAU_DISP;96;[2021];1
TME3TP5021_PAU_DEC;96;[2021];1
TME3TP5021_PAU_DISP;96;[2021];1
TME3TP6021_PAU_DEC;96;[2021];1
TME3TP6021_PAU_DISP;96;[2021];1
TME3TP60IP21_PAU_DEC;96;[2021];1
TME3TP60IP21_PAU_DISP;96;[2021];1
TME3TP60Q221_PAU_DEC;96;[2021];1
TME3TP60Q221_PAU_DISP;96;[2021];1
TME4D121_DEC;96;[2021];1
TME4D121_DISP;96;[2021];1
TME4D221_DEC;96;[2021];1
TME4D221_DISP;96;[2021];1
TME4D321_DEC;96;[2021];1
TME4D321_DISP;96;[2021];1
TME4D421_DEC;96;[2021];1
TME4D421_DISP;96;[2021];1
TME4D621_DEC;96;[2021];1
TME4D621_DISP;96;[2021];1
TME4D721_DEC;96;[2021];1
TME4D721_DISP;96;[2021];1
TME4D821_DEC;96;[2021];1
TME4D821_DISP;96;[2021];1
TME4D921_DEC;96;[2021];1
TME4D921_DISP;96;[2021];1
TME4GI21_DEC;96;[2021];1
TME4GI21_DISP;96;[2021];1
TME4PACT21_DEC;96;[2021];1
TME4PACT21_DISP;96;[2021];1
TME4PAUT21;96;[2021];1
TME4PBEN21_DEC;96;[2021];1
TME4PBEN21_DISP;96;[2021];1
TME4PCHO21_DEC;96;[2021];1
TME4PCHO21_DISP;96;[2021];1
TME4PIMPOT21;96;[2021];1
TME4PPAT21;96;[2021];1
TME4PPEN21_DEC;96;[2021];1
TME4PPEN21_DISP;96;[2021];1
TME4PPFAM21;96;[2021];1
TME4PPLOGT21;96;[2021];1
TME4PPMINI21;96;[2021];1
TME4PPSOC21;96;[2021];1
TME4PTSA21_DEC;96;[2021];1
TME4PTSA21_DISP;96;[2021];1
TME4Q121_DEC;96;[2021];1
TME4Q121_DISP;96;[2021];1
TME4Q221_DEC;96;[2021];1
TME4Q221_DISP;96;[2021];1
TME4Q321_DEC;96;[2021];1
TME4Q321_DISP;96;[2021];1
TME4S80S2021_DEC;96;[2021];1
TME4S80S2021_DISP;96;[2021];1
TME4TP4021_PAU_DEC;96;[2021];1
TME4TP4021_PAU_DISP;96;[2021];1
TME4TP5021_PAU_DEC;96;[2021];1
TME4TP5021_PAU_DISP;96;[2021];1
TME4TP6021_PAU_DEC;96;[2021];1
TME4TP6021_PAU_DISP;96;[2021];1
TME4TP60IP21_PAU_DEC;96;[2021];1
TME4TP60IP21_PAU_DISP;96;[2021];1
TME4TP60Q221_PAU_DEC;96;[2021];1
TME4TP60Q221_PAU_DISP;96;[2021];1
TME5D121_DEC;96;[2021];1
TME5D121_DISP;96;[2021];1
TME5D221_DEC;96;[2021];1
TME5D221_DISP;96;[2021];1
TME5D321_DEC;96;[2021];1
TME5D321_DISP;96;[2021];1
TME5D421_DEC;96;[2021];1
TME5D421_DISP;96;[2021];1
TME5D621_DEC;96;[2021];1
TME5D621_DISP;96;[2021];1
TME5D721_DEC;96;[2021];1
TME5D721_DISP;96;[2021];1
TME5D821_DEC;96;[2021];1
TME5D821_DISP;96;[2021];1
TME5D921_DEC;96;[2021];1
TME5D921_DISP;96;[2021];1
TME5GI21_DEC;96;[2021];1
TME5GI21_DISP;96;[2021];1
TME5PACT21_DEC;96;[2021];1
TME5PACT21_DISP;96;[2021];1
TME5PAUT21;96;[2021];1
TME5PBEN21_DEC;96;[2021];1
TME5PBEN21_DISP;96;[2021];1
TME5PCHO21_DEC;96;[2021];1
TME5PCHO21_DISP;96;[2021];1
TME5PIMPOT21;96;[2021];1
TME5PPAT21;96;[2021];1
TME5PPEN21_DEC;96;[2021];1
TME5PPEN21_DISP;96;[2021];1
TME5PPFAM21;96;[2021];1
TME5PPLOGT21;96;[2021];1
TME5PPMINI21;96;[2021];1
TME5PPSOC21;96;[2021];1
TME5PTSA21_DEC;96;[2021];1
TME5PTSA21_DISP;96;[2021];1
TME5Q121_DEC;96;[2021];1
TME5Q121_DISP;96;[2021];1
TME5Q221_DEC;96;[2021];1
TME5Q221_DISP;96;[2021];1
TME5Q321_DEC;96;[2021];1
TME5Q321_DISP;96;[2021];1
TME5S80S2021_DEC;96;[2021];1
TME5S80S2021_DISP;96;[2021];1
TME5TP4021_PAU_DEC;96;[2021];1
TME5TP4021_PAU_DISP;96;[2021];1
TME5TP5021_PAU_DEC;96;[2021];1
TME5TP5021_PAU_DISP;96;[2021];1
TME5TP6021_PAU_DEC;96;[2021];1
TME5TP6021_PAU_DISP;96;[2021];1
TME5TP60IP21_PAU_DEC;96;[2021];1
TME5TP60IP21_PAU_DISP;96;[2021];1
TME5TP60Q221_PAU_DEC;96;[2021];1
TME5TP60Q221_PAU_DISP;96;[2021];1
TOL1D121_DEC;96;[2021];1
TOL1D121_DISP;96;[2021];1
TOL1D221_DEC;96;[2021];1
TOL1D221_DISP;96;[2021];1
TOL1D321_DEC;96;[2021];1
TOL1D321_DISP;96;[2021];1
TOL1D421_DEC;96;[2021];1
TOL1D421_DISP;96;[2021];1
TOL1D621_DEC;96;[2021];1
TOL1D621_DISP;96;[2021];1
TOL1D721_DEC;96;[2021];1
TOL1D721_DISP;96;[2021];1
TOL1D821_DEC;96;[2021];1
TOL1D821_DISP;96;[2021];1
TOL1D921_DEC;96;[2021];1
TOL1D921_DISP;96;[2021];1
TOL1GI21_DEC;96;[2021];1
TOL1GI21_DISP;96;[2021];1
TOL1PACT21_DEC;96;[2021];1
TOL1PACT21_DISP;96;[2021];1
TOL1PAUT21;96;[2021];1
TOL1PBEN21_DEC;96;[2021];1
TOL1PBEN21_DISP;96;[2021];1
TOL1PCHO21_DEC;96;[2021];1
TOL1PCHO21_DISP;96;[2021];1
TOL1PIMPOT21;96;[2021];1
TOL1PPAT21;96;[2021];1
TOL1PPEN21_DEC;96;[2021];1
TOL1PPEN21_DISP;96;[2021];1
TOL1PPFAM21;96;[2021];1
TOL1PPLOGT21;96;[2021];1
TOL1PPMINI21;96;[2021];1
TOL1PPSOC21;96;[2021];1
TOL1PTSA21_DEC;96;[2021];1
TOL1PTSA21_DISP;96;[2021];1
TOL1Q121_DEC;96;[2021];1
TOL1Q121_DISP;96;[2021];1
TOL1Q221_DEC;96;[2021];1
TOL1Q221_DISP;96;[2021];1
TOL1Q321_DEC;96;[2021];1
TOL1Q321_DISP;96;[2021];1
TOL1S80S2021_DEC;96;[2021];1
TOL1S80S2021_DISP;96;[2021];1
TOL1TP4021_PAU_DEC;96;[2021];1
TOL1TP4021_PAU_DISP;96;[2021];1
TOL1TP5021_PAU_DEC;96;[2021];1
TOL1TP5021_PAU_DISP;96;[2021];1
TOL1TP6021_PAU_DEC;96;[2021];1
TOL1TP6021_PAU_DISP;96;[2021];1
TOL1TP60IP21_PAU_DEC;96;[2021];1
TOL1TP60IP21_PAU_DISP;96;[2021];1
TOL1TP60Q221_PAU_DEC;96;[2021];1
TOL1TP60Q221_PAU_DISP;96;[2021];1
TOL2D121_DEC;96;[2021];1
TOL2D121_DISP;96;[2021];1
TOL2D221_DEC;96;[2021];1
TOL2D221_DISP;96;[2021];1
TOL2D321_DEC;96;[2021];1
TOL2D321_DISP;96;[2021];1
TOL2D421_DEC;96;[2021];1
TOL2D421_DISP;96;[2021];1
TOL2D621_DEC;96;[2021];1
TOL2D621_DISP;96;[2021];1
TOL2D721_DEC;96;[2021];1
TOL2D721_DISP;96;[2021];1
TOL2D821_DEC;96;[2021];1
TOL2D821_DISP;96;[2021];1
TOL2D921_DEC;96;[2021];1
TOL2D921_DISP;96;[2021];1
TOL2GI21_DEC;96;[2021];1
TOL2GI21_DISP;96;[2021];1
TOL2PACT21_DEC;96;[2021];1
TOL2PACT21_DISP;96;[2021];1
TOL2PAUT21;96;[2021];1
TOL2PBEN21_DEC;96;[2021];1
TOL2PBEN21_DISP;96;[2021];1
TOL2PCHO21_DEC;96;[2021];1
TOL2PCHO21_DISP;96;[2021];1
TOL2PIMPOT21;96;[2021];1
TOL2PPAT21;96;[2021];1
TOL2PPEN21_DEC;96;[2021];1
TOL2PPEN21_DISP;96;[2021];1
TOL2PPFAM21;96;[2021];1
TOL2PPLOGT21;96;[2021];1
TOL2PPMINI21;96;[2021];1
TOL2PPSOC21;96;[2021];1
TOL2PTSA21_DEC;96;[2021];1
TOL2PTSA21_DISP;96;[2021];1
TOL2Q121_DEC;96;[2021];1
TOL2Q121_DISP;96;[2021];1
TOL2Q221_DEC;96;[2021];1
TOL2Q221_DISP;96;[2021];1
TOL2Q321_DEC;96;[2021];1
TOL2Q321_DISP;96;[2021];1
TOL2S80S2021_DEC;96;[2021];1
TOL2S80S2021_DISP;96;[2021];1
TOL2TP4021_PAU_DEC;96;[2021];1
TOL2TP4021_PAU_DISP;96;[2021];1
TOL2TP5021_PAU_DEC;96;[2021];1
TOL2TP5021_PAU_DISP;96;[2021];1
TOL2TP6021_PAU_DEC;96;[2021];1
TOL2TP6021_PAU_DISP;96;[2021];1
TOL2TP60IP21_PAU_DEC;96;[2021];1
TOL2TP60IP21_PAU_DISP;96;[2021];1
TOL2TP60Q221_PAU_DEC;96;[2021];1
TOL2TP60Q221_PAU_DISP;96;[2021];1
TP4021_PAU_DEC;96;[2021];1
TP4021_PAU_DISP;96;[2021];1
TP5021_PAU_DEC;96;[2021];1
TP5021_PAU_DISP;96;[2021];1
TP6021_PAU_DEC;96;[2021];1
TP6021_PAU_DISP;96;[2021];1
TP60IP21_PAU_DEC;96;[2021];1
TP60IP21_PAU_DISP;96;[2021];1
TP60Q221_PAU_DEC;96;[2021];1
TP60Q221_PAU_DISP;96;[2021];1
TR10PACT21_TR_DEC;96;[2021];1
TR10PACT21_TR_DISP;96;[2021];1
TR10PAUT21;96;[2021];1
TR10PBEN21_TR_DEC;96;[2021];1
TR10PBEN21_TR_DISP;96;[2021];1
TR10PCHO21_TR_DEC;96;[2021];1
TR10PCHO21_TR_DISP;96;[2021];1
TR10PIMPOT21;96;[2021];1
TR10PPAT21;96;[2021];1
TR10PPEN21_TR_DEC;96;[2021];1
TR10PPEN21_TR_DISP;96;[2021];1
TR10PPFAM21;96;[2021];1
TR10PPLOGT21;96;[2021];1
TR10PPMINI21;96;[2021];1
TR10PPSOC21;96;[2021];1
TR10PTSA21_TR_DEC;96;[2021];1
TR10PTSA21_TR_DISP;96;[2021];1
TR1PACT21_TR_DEC;96;[2021];1
TR1PACT21_TR_DISP;96;[2021];1
TR1PAUT21;96;[2021];1
TR1PBEN21_TR_DEC;96;[2021];1
TR1PBEN21_TR_DISP;96;[2021];1
TR1PCHO21_TR_DEC;96;[2021];1
TR1PCHO21_TR_DISP;96;[2021];1
TR1PIMPOT21;96;[2021];1
TR1PPAT21;96;[2021];1
TR1PPEN21_TR_DEC;96;[2021];1
TR1PPEN21_TR_DISP;96;[2021];1
TR1PPFAM21;96;[2021];1
TR1PPLOGT21;96;[2021];1
TR1PPMINI21;96;[2021];1
TR1PPSOC21;96;[2021];1
TR1PTSA21_TR_DEC;96;[2021];1
TR1PTSA21_TR_DISP;96;[2021];1
TR2PACT21_TR_DEC;96;[2021];1
TR2PACT21_TR_DISP;96;[2021];1
TR2PAUT21;96;[2021];1
TR2PBEN21_TR_DEC;96;[2021];1
TR2PBEN21_TR_DISP;96;[2021];1
TR2PCHO21_TR_DEC;96;[2021];1
TR2PCHO21_TR_DISP;96;[2021];1
TR2PIMPOT21;96;[2021];1
TR2PPAT21;96;[2021];1
TR2PPEN21_TR_DEC;96;[2021];1
TR2PPEN21_TR_DISP;96;[2021];1
TR2PPFAM21;96;[2021];1
TR2PPLOGT21;96;[2021];1
TR2PPMINI21;96;[2021];1
TR2PPSOC21;96;[2021];1
TR2PTSA21_TR_DEC;96;[2021];1
TR2PTSA21_TR_DISP;96;[2021];1
TR3PACT21_TR_DEC;96;[2021];1
TR3PACT21_TR_DISP;96;[2021];1
TR3PAUT21;96;[2021];1
TR3PBEN21_TR_DEC;96;[2021];1
TR3PBEN21_TR_DISP;96;[2021];1
TR3PCHO21_TR_DEC;96;[2021];1
TR3PCHO21_TR_DISP;96;[2021];1
TR3PIMPOT21;96;[2021];1
TR3PPAT21;96;[2021];1
TR3PPEN21_TR_DEC;96;[2021];1
TR3PPEN21_TR_DISP;96;[2021];1
TR3PPFAM21;96;[2021];1
TR3PPLOGT21;96;[2021];1
TR3PPMINI21;96;[2021];1
TR3PPSOC21;96;[2021];1
TR3PTSA21_TR_DEC;96;[2021];1
TR3PTSA21_TR_DISP;96;[2021];1
TR4PACT21_TR_DEC;96;[2021];1
TR4PACT21_TR_DISP;96;[2021];1
TR4PAUT21;96;[2021];1
TR4PBEN21_TR_DEC;96;[2021];1
TR4PBEN21_TR_DISP;96;[2021];1
TR4PCHO21_TR_DEC;96;[2021];1
TR4PCHO21_TR_DISP;96;[2021];1
TR4PIMPOT21;96;[2021];1
TR4PPAT21;96;[2021];1
TR4PPEN21_TR_DEC;96;[2021];1
TR4PPEN21_TR_DISP;96;[2021];1
TR4PPFAM21;96;[2021];1
TR4PPLOGT21;96;[2021];1
TR4PPMINI21;96;[2021];1
TR4PPSOC21;96;[2021];1
TR4PTSA21_TR_DEC;96;[2021];1
TR4PTSA21_TR_DISP;96;[2021];1
TR5PACT21_TR_DEC;96;[2021];1
TR5PACT21_TR_DISP;96;[2021];1
TR5PAUT21;96;[2021];1
TR5PBEN21_TR_DEC;96;[2021];1
TR5PBEN21_TR_DISP;96;[2021];1
TR5PCHO21_TR_DEC;96;[2021];1
TR5PCHO21_TR_DISP;96;[2021];1
TR5PIMPOT21;96;[2021];1
TR5PPAT21;96;[2021];1
TR5PPEN21_TR_DEC;96;[2021];1
TR5PPEN21_TR_DISP;96;[2021];1
TR5PPFAM21;96;[2021];1
TR5PPLOGT21;96;[2021];1
TR5PPMINI21;96;[2021];1
TR5PPSOC21;96;[2021];1
TR5PTSA21_TR_DEC;96;[2021];1
TR5PTSA21_TR_DISP;96;[2021];1
TR6PACT21_TR_DEC;96;[2021];1
